vi,vj,adjacency
0,3,0.0944040178909981
0,2,1.06373652054869e-16
0,1,1.4615540812412972e-16
0,5,0.0944040178909981
0,4,0.1880759761960308
3,4,0.2824799940870288
4,5,0.2824799940870288
