vi,vj,adjacency
0,8,0.2868375136412853
0,1,0.2159896248017356
0,4,0.1505502374744071
0,6,0.0830052953162529
0,7,0.2868375136412854
0,5,1.2384407315539534e-16
0,2,0.0355115692206768
0,3,0.0355736979926799
1,6,0.2989949201179883
1,7,0.5028271384430207
2,3,0.0710852672133565
4,8,0.4373877511156922
7,8,0.5736750272825706
