vi,vj,adjacency
0,5,0.225400178509853
0,3,0.059731540663749
0,6,0.1423580074799072
0,1,0.1361701852371809
0,2,8.154757687360758e-17
0,4,0.2510184749788147
1,5,0.3615703637470338
1,4,0.3871886602159955
3,4,0.3107500156425637
5,6,0.36775818598976
