vi,vj,adjacency
0,1,-2.0838540305040008e-17
0,3,-6.466726729443855e-17
0,5,0.2845753769197377
0,4,0.1422876884598688
0,2,0.1494417863479693
2,5,0.4340171632677071
4,5,0.4268630653796066
