vi,vj,adjacency
0,3,-7.661646200020528e-17
0,5,-7.661646200020528e-17
0,6,0.094905338319938
0,1,-7.661646200020528e-17
0,2,0.0995115300057425
0,4,-7.661646200020528e-17
2,6,0.1944168683256807
