vi,vj,adjacency
0,5,0.0961234942688106
0,3,0.0471779254023141
0,6,0.1922469885376212
0,4,0.1005987395760572
0,8,0.0958493153903847
0,7,0.1922469885376211
0,2,1.8868347230319697e-17
0,1,0.1365182905635167
1,3,0.1836962159658308
1,6,0.3287652791011379
4,5,0.1967222338448678
6,7,0.3844939770752423
7,8,0.2880963039280059
