vi,vj,adjacency
0,7,0.1426453202183928
0,4,0.2000692022360051
0,2,-4.2608328212611825e-17
0,3,-4.2608328212611825e-17
0,5,0.2272655785062729
0,1,0.0907233398356888
0,6,0.2852906404367859
1,4,0.290792542071694
4,5,0.4273347807422781
5,6,0.5125562189430589
6,7,0.4279359606551788
