vi,vj,adjacency
0,1,0.1142284742250471
0,3,5.626947937858288e-17
0,2,0.1245443122861317
0,5,0.0358896915641966
0,4,0.1620990365750203
0,6,0.1895391585751469
1,4,0.2763275108000673
2,5,0.1604340038503282
2,6,0.3140834708612785
4,6,0.3516381951501671
