vi,vj,adjacency
0,2,0.1255809320805015
0,5,0.25
0,3,0.0598666885715619
0,4,0.1434258416090719
0,1,0.0904101989451309
1,5,0.3404101989451309
2,3,0.1854476206520634
4,5,0.3934258416090718
