vi,vj,adjacency
0,6,4.006411201526815e-17
0,2,4.006411201526815e-17
0,4,0.1818181818181819
0,1,0.1704545454545454
0,3,0.25
0,5,0.0357142857142857
0,7,0.0952380952380953
1,3,0.4204545454545454
1,5,0.2061688311688311
3,4,0.4318181818181819
4,7,0.2770562770562771
