vi,vj,adjacency
0,4,0.2845753769197378
0,3,0.1422876884598689
0,1,0.1358446799595315
0,5,0.2845753769197376
0,2,0.0
1,5,0.4204200568792691
3,4,0.4268630653796066
4,5,0.5691507538394753
