vi,vj,adjacency
0,5,7.111689285142037e-17
0,3,0.0498962684305579
0,6,0.1908842124098546
0,7,0.0953792405691168
0,1,0.136399357723906
0,4,7.111689285142037e-17
0,2,2.950064856934529e-17
1,3,0.1862956261544638
1,6,0.3272835701337605
6,7,0.2862634529789714
