vi,vj,adjacency
0,2,0.0915300501209302
0,5,-1.9021695276349628e-17
0,6,0.1924519124685715
0,3,-1.9021695276349628e-17
0,1,6.061572437747793e-17
0,4,0.1006677747685153
2,6,0.2839819625895017
4,6,0.2931196872370869
