vi,vj,adjacency
0,1,0.1136363636363636
0,3,0.1818181818181819
0,4,1.419259763858546e-16
0,2,0.0952380952380953
0,5,0.1625
1,5,0.2761363636363636
2,3,0.2770562770562772
3,5,0.3443181818181818
