vi,vj,adjacency
0,5,0.0941696567001069
0,4,0.1001819458768476
0,1,0.0900092613354181
0,3,6.163983119984958e-17
0,2,0.1361757068316067
1,4,0.1901912072122657
2,5,0.2303453635317135
2,4,0.2363576527084543
