vi,vj,adjacency
0,3,0.0952380952380953
0,6,0.0476190476190476
0,7,6.366534750780264e-17
0,4,0.1309523809523809
0,2,6.366534750780264e-17
0,5,0.0795454545454545
0,1,6.366534750780264e-17
0,8,6.366534750780264e-17
3,4,0.2261904761904761
4,5,0.2104978354978354
5,6,0.1271645021645021
