vi,vj,adjacency
0,5,0.0952380952380951
0,2,-6.669358804888859e-17
0,4,0.0357142857142856
0,3,0.1428571428571428
0,1,0.159090909090909
1,4,0.1948051948051948
1,3,0.3019480519480519
3,5,0.2380952380952381
