vi,vj,adjacency
0,1,0.0920072703685698
0,2,-1.0988303892793544e-17
0,4,-5.491905186253356e-17
0,5,-1.0988303892793544e-17
0,3,0.0964440471283589
1,3,0.1884513174969287
