vi,vj,adjacency
0,3,5.775186933746136e-17
0,5,0.1819529560240232
0,2,0.1255092374894073
0,4,0.0955704650619984
0,6,0.0995115300057426
0,1,0.057091941923797
1,2,0.1826011794132042
4,5,0.2775234210860214
5,6,0.2814644860297657
