vi,vj,adjacency
0,6,0.0375839694650507
0,7,0.1999254161445453
0,3,-8.89307479047762e-17
0,2,0.0911095621693369
0,4,0.1248516748044184
0,5,0.0375839694650509
0,8,0.1249363889270372
0,1,0.0907087555799938
1,4,0.2155604303844124
2,7,0.2910349783138823
4,6,0.1624356442694693
5,8,0.1625203583920883
7,8,0.3248618050715827
