vi,vj,adjacency
0,4,0.0834665329817072
0,1,1.3399339543026566e-16
0,2,1.3399339543026566e-16
0,3,1.3399339543026566e-16
0,5,1.3399339543026566e-16
0,6,0.0682049494810775
0,7,0.035631843430813
0,8,0.1193226708611909
4,8,0.2027892038428978
6,7,0.1038367929118903
6,8,0.1875276203422681
