vi,vj,adjacency
0,3,1.0473426009079038e-17
0,2,0.1244045813304608
0,5,1.0473426009079038e-17
0,6,0.0718869865427884
0,8,0.0961234942688105
0,4,0.1372372648859208
0,7,0.0946255647173122
0,1,0.1820663039049516
1,8,0.2781897981737622
1,4,0.3193035687908725
2,6,0.1962915678732493
2,7,0.2190301460477731
4,6,0.2091242514287093
