vi,vj,adjacency
0,1,-1.2105343036270874e-16
0,2,-1.2105343036270874e-16
0,5,-1.2105343036270874e-16
0,4,0.0476190476190475
0,3,0.0999999999999998
3,4,0.1476190476190476
