vi,vj,adjacency
0,4,0.0952380952380952
0,5,0.0909090909090909
0,7,0.0357142857142857
0,6,9.27800488774631e-17
0,3,0.0357142857142857
0,1,9.27800488774631e-17
0,2,0.1904761904761905
2,4,0.2857142857142857
2,5,0.2813852813852813
3,7,0.0714285714285713
