vi,vj,adjacency
0,3,0.1422876884598689
0,5,0.2371461474331148
0,4,0.2845753769197378
0,2,-4.3788026398555706e-17
0,1,0.0904101989451309
1,5,0.3275563463782457
3,4,0.4268630653796066
4,5,0.5217215243528526
