vi,vj,adjacency
0,4,0.0359434932713939
0,7,0.082797369127648
0,1,0.170772451878219
0,8,0.0720926207016077
0,2,-1.5861474963310642e-16
0,6,0.1317928086617786
0,5,-1.5861474963310642e-16
0,3,-1.5861474963310642e-16
1,7,0.2535698210058673
1,6,0.302565260539998
4,8,0.108036113973002
6,8,0.2038854293633867
