vi,vj,adjacency
0,3,0.1632156391540207
0,4,0.1814815317457699
0,2,-6.616251917930057e-17
0,5,0.094404017890998
0,1,0.1125814021489719
1,3,0.2757970413029927
3,4,0.3446971708997908
4,5,0.2758855496367681
