vi,vj,adjacency
0,2,0.03421881586158
0,8,0.0838073733622065
0,1,9.176397006300231e-17
0,7,9.176397006300231e-17
0,3,0.0838073733622065
0,5,9.176397006300231e-17
0,4,0.1314671937522558
0,6,3.8164730923630624e-18
2,3,0.1180261892237863
3,4,0.2152745671144622
4,8,0.2152745671144622
