vi,vj,adjacency
0,3,-6.664554141255345e-17
0,6,0.1923330116797051
0,4,0.1006277256069353
0,5,0.1923330116797051
0,7,0.0958789189012905
0,2,0.0917546440818854
0,1,0.091492803364378
1,6,0.2838258150440833
2,5,0.2840876557615906
4,5,0.2929607372866405
6,7,0.2882119305809958
