vi,vj,adjacency
0,4,0.2023809523809525
0,3,0.0476190476190476
0,2,7.213796258349174e-17
0,5,0.1428571428571429
0,1,0.2045454545454545
1,4,0.4069264069264068
1,3,0.252164502164502
4,5,0.3452380952380952
