vi,vj,adjacency
0,2,0.090012149825323
0,1,0.0918087632185878
0,6,-8.761450112299921e-17
0,5,-4.366098367848462e-17
0,3,0.0
0,4,0.1996661126157423
1,4,0.2914748758343302
2,4,0.2896782624410654
