vi,vj,adjacency
0,2,-8.102834729263541e-17
0,6,0.2847160149598142
0,3,-8.102834729263541e-17
0,1,0.1359087734189218
0,4,-8.102834729263541e-17
0,5,0.142358007479907
1,6,0.4206247883787362
5,6,0.4270740224397214
