vi,vj,adjacency
0,5,0.15
0,4,1.419259763858546e-16
0,3,0.2272727272727273
0,2,0.142857142857143
0,1,0.0909090909090909
1,5,0.2409090909090909
2,3,0.3701298701298702
3,5,0.3772727272727272
