vi,vj,adjacency
0,5,0.0
0,3,0.1
0,7,0.0357142857142857
0,4,0.0357142857142857
0,1,0.0909090909090909
0,2,0.0
0,6,-8.012822403053631e-17
1,3,0.1909090909090909
4,7,0.0714285714285714
