vi,vj,adjacency
0,2,0.1309523809523811
0,1,0.0454545454545455
0,8,7.003188225858293e-17
0,3,7.003188225858293e-17
0,6,0.1
0,7,7.003188225858293e-17
0,5,0.0952380952380953
0,4,0.0833333333333334
1,2,0.1764069264069265
2,4,0.2142857142857144
5,6,0.1952380952380952
