vi,vj,adjacency
0,4,5.874222071468233e-17
0,7,0.2876367567038718
0,6,0.0360624396899446
0,3,0.1797729729399198
0,1,0.1372392050465672
0,5,-2.469838234939865e-17
0,2,-2.469838234939865e-17
1,7,0.424875961750439
3,7,0.4674097296437917
3,6,0.2158354126298645
