vi,vj,adjacency
0,3,0.1617872754379941
0,4,0.1441046171625811
0,2,0.0
0,1,0.1146893699729645
0,5,0.2273148085317787
1,3,0.2764766454109586
3,5,0.3891020839697728
4,5,0.3714194256943599
