vi,vj,adjacency
0,1,0.0952380952380953
0,6,0.1000000000000001
0,3,0.15
0,5,0.0340909090909091
0,4,0.1875
0,2,0.2272727272727273
0,7,0.2272727272727273
1,2,0.3225108225108225
2,4,0.4147727272727273
3,7,0.3772727272727273
4,5,0.2215909090909091
6,7,0.3272727272727273
