vi,vj,adjacency
0,6,0.100366824982938
0,1,0.0342188158615799
0,4,0.1819700282356095
0,2,9.06057334406828e-18
0,3,0.0946975179218048
0,7,-7.888692362657099e-17
0,5,0.0359174457266599
0,8,9.06057334406828e-18
1,5,0.0701362615882399
3,4,0.2766675461574143
4,6,0.2823368532185475
