vi,vj,adjacency
0,1,0.0343237687953489
0,2,9.662525945649014e-18
0,6,0.0360847335878572
0,5,5.3543032244488717e-17
0,4,0.0719398674263093
0,3,9.727702706864824e-17
1,4,0.106263636221658
4,6,0.1080246010141663
