vi,vj,adjacency
0,3,0.1372068698140642
0,5,0.0343237687953487
0,4,0.0
0,2,0.1476667178602873
0,6,0.1260451428759102
0,1,-4.3660983678484606e-17
2,3,0.2848735876743515
2,6,0.2737118607361976
3,5,0.1715306386094129
