vi,vj,adjacency
0,3,9.691850085954039e-17
0,4,0.0710771844656801
0,6,0.0354610598959828
0,1,0.0339307889366301
0,2,9.691850085954039e-17
0,5,9.691850085954039e-17
1,4,0.1050079734023101
4,6,0.1065382443616627
