vi,vj,adjacency
0,6,1.2163100036760115e-16
0,5,0.0936470071666535
0,7,0.2408525878693886
0,3,0.1452592095591527
0,4,1.2163100036760115e-16
0,2,0.1378702704366493
0,1,0.1354150149102579
1,5,0.2290620220769112
1,3,0.2806742244694105
2,7,0.3787228583060377
3,7,0.3861117974285411
