vi,vj,adjacency
0,2,0.0911095621693371
0,6,0.2000746395244898
0,5,0.0357713712778746
0,8,0.1788568563893725
0,4,0.095085785918334
0,7,0.2384758085191633
0,1,0.0910477845984658
0,3,1.6725318784813879e-16
1,6,0.2911224241229554
2,7,0.3295853706885001
4,6,0.2951604254428236
5,8,0.2146282276672468
7,8,0.4173326649085355
