vi,vj,adjacency
0,3,0.095978422336474
0,1,3.0580244669381937e-18
0,5,0.095978422336474
0,4,0.1926223278084182
0,2,4.3081708553524666e-17
3,4,0.2886007501448921
4,5,0.2886007501448921
