x,y,z,RoomType,RoomQualit,RoomArea,RoomPrem
-12.985465912229264,-4.059804811058859,1.75,0,0.5111469730709375,94.06626638376756,183.04992111348187
-13.187403516002949,9.169559142219148,1.75,1,1.63600642276094,119.90864725842884,44.74928743156572
11.238266644796116,6.142204692593361,1.75,1,1.63609198323837,119.90864725842889,44.72115373620627
-12.730848933558104,-8.627085223500075,1.7499999999999998,1,0.0,99.23474255869957,40.682449196666994
-12.730848933558107,0.5074756013823576,1.75,1,0.5,99.23474255869974,40.682449196666994
0.5092339573423246,-8.627085223500075,1.75,1,0.0,99.23474255869978,40.682449196666994
11.712381018873456,-7.104658419353005,1.75,1,1.1908842124098546,107.5043044385913,42.68421790683696
-2.0111567160995872e-15,0.5074756013823578,1.7499999999999998,1,0.9049657477844189,107.50430443859145,42.71938502603629
