vi,vj,adjacency
0,4,1.2477266158369189e-17
0,1,0.1364851653933607
0,3,0.1425513783233719
0,5,0.0954421062049273
0,7,0.25
0,6,1.2477266158369189e-17
0,2,0.1365565317090923
1,3,0.2790365437167326
1,5,0.231927271598288
2,7,0.3865565317090923
3,7,0.3925513783233719
