vi,vj,adjacency
0,3,0.1001819458768477
0,2,0.0900092613354181
0,1,0.1361757068316068
0,5,0.0
0,4,0.0941696567001068
1,3,0.2363576527084546
1,4,0.2303453635317137
2,3,0.1901912072122658
