vi,vj,adjacency
0,2,0.091808763218588
0,6,0.0962259562342859
0,3,1.0621017743361268e-16
0,5,0.1918396464701581
0,4,0.0629173592303222
0,1,0.1144994620347975
1,4,0.1774168212651195
2,5,0.2836484096887459
5,6,0.2880656027044438
