vi,vj,adjacency
0,6,0.1309523809523809
0,3,0.0
0,5,0.0
0,8,0.0952380952380952
0,7,0.1904761904761904
0,1,0.0909090909090908
0,4,0.1999999999999999
0,2,0.125
1,4,0.2909090909090909
2,6,0.2559523809523809
2,7,0.3154761904761904
4,6,0.3309523809523809
7,8,0.2857142857142857
